,id,created_at_dt,last_move_at_dt
312,i3YfxFdL,2017-08-22 16:40:00.000000000,2017-08-22 16:40:00.000000000
313,8ctKV1wh,2017-08-22 05:33:20.000000000,2017-08-22 05:33:20.000000000
314,jVXtr42v,2017-09-01 12:46:40.000000000,2017-09-01 12:46:40.000000000
315,ZXM2sX4y,2017-09-01 12:46:40.000000000,2017-09-01 12:46:40.000000000
316,UFKSc5hH,2017-08-31 22:53:20.000000000,2017-08-31 22:53:20.000000000
317,jhA7bDVC,2017-08-31 17:20:00.000000000,2017-08-31 17:20:00.000000000
318,vc2eo2Sh,2017-08-31 14:33:20.000000000,2017-08-31 14:33:20.000000000
319,WgPBuJD6,2017-08-31 14:33:20.000000000,2017-08-31 14:33:20.000000000
320,WtFUCKgj,2017-08-31 14:33:20.000000000,2017-08-31 14:33:20.000000000
321,EQDn1BA7,2017-08-31 14:33:20.000000000,2017-08-31 14:33:20.000000000
322,AbDhfpnX,2017-08-31 14:33:20.000000000,2017-08-31 14:33:20.000000000
323,Ger5Zno3,2017-08-31 14:33:20.000000000,2017-08-31 14:33:20.000000000
324,JHH8PcNq,2017-08-31 14:33:20.000000000,2017-08-31 14:33:20.000000000
325,8Ie5Oesp,2017-08-31 14:33:20.000000000,2017-08-31 14:33:20.000000000
326,HN5jnzyI,2017-08-29 23:40:00.000000000,2017-08-29 23:40:00.000000000
327,GRAng26s,2017-08-29 23:40:00.000000000,2017-08-29 23:40:00.000000000
328,TaaLCuw6,2017-08-29 23:40:00.000000000,2017-08-29 23:40:00.000000000
329,R2JFua6L,2017-08-29 23:40:00.000000000,2017-08-29 23:40:00.000000000
330,LcPvndOa,2017-08-29 23:40:00.000000000,2017-08-29 23:40:00.000000000
331,oWSctoZp,2017-08-29 23:40:00.000000000,2017-08-29 23:40:00.000000000
332,m793jf7F,2017-08-29 18:06:40.000000000,2017-08-29 18:06:40.000000000
333,UaulsArt,2017-08-29 18:06:40.000000000,2017-08-29 18:06:40.000000000
334,EL3LK94E,2017-08-29 18:06:40.000000000,2017-08-29 18:06:40.000000000
335,PcXdgcJJ,2017-08-29 15:20:00.000000000,2017-08-29 18:06:40.000000000
336,XGG3VNC9,2017-08-29 15:20:00.000000000,2017-08-29 15:20:00.000000000
337,n1hgevhj,2017-08-29 15:20:00.000000000,2017-08-29 15:20:00.000000000
338,q5P7mAB4,2017-08-29 15:20:00.000000000,2017-08-29 15:20:00.000000000
339,sl4N6t22,2017-08-29 15:20:00.000000000,2017-08-29 15:20:00.000000000
340,DhoFXYNH,2017-08-29 15:20:00.000000000,2017-08-29 15:20:00.000000000
341,q6FmC8Id,2017-08-29 15:20:00.000000000,2017-08-29 15:20:00.000000000
342,2CvZyh4h,2017-08-29 01:26:40.000000000,2017-08-29 01:26:40.000000000
343,Psin3ost,2017-08-28 19:53:20.000000000,2017-08-28 22:40:00.000000000
344,AaSSYIy6,2017-08-28 17:06:40.000000000,2017-08-28 17:06:40.000000000
345,0lWtXgXo,2017-08-28 17:06:40.000000000,2017-08-28 17:06:40.000000000
346,IC0EFtA5,2017-08-28 17:06:40.000000000,2017-08-28 17:06:40.000000000
347,L8gPU593,2017-08-28 17:06:40.000000000,2017-08-28 17:06:40.000000000
348,0PVGpBvD,2017-08-28 17:06:40.000000000,2017-08-28 17:06:40.000000000
349,2icRDIZI,2017-08-28 17:06:40.000000000,2017-08-28 17:06:40.000000000
350,ktRhE4Ky,2017-08-27 21:40:00.000000000,2017-08-27 21:40:00.000000000
351,5AYA7mBv,2017-08-27 16:06:40.000000000,2017-08-27 16:06:40.000000000
352,qGThbTuM,2017-08-27 16:06:40.000000000,2017-08-27 16:06:40.000000000
353,pLR3kRgy,2017-08-25 00:13:20.000000000,2017-08-25 00:13:20.000000000
354,EdKqO9z1,2017-08-25 00:13:20.000000000,2017-08-25 00:13:20.000000000
355,sAjNrfSm,2017-08-23 17:40:00.000000000,2017-08-23 17:40:00.000000000
356,BON8sFeZ,2017-08-19 19:13:20.000000000,2017-08-19 19:13:20.000000000
357,PREaBSqk,2017-08-18 18:13:20.000000000,2017-08-18 18:13:20.000000000
358,CmAh08GF,2017-08-13 18:46:40.000000000,2017-08-13 18:46:40.000000000
359,FpZiajAh,2017-08-08 11:00:00.000000000,2017-08-08 11:00:00.000000000
360,uFREIMDF,2017-08-04 09:46:40.000000000,2017-08-04 09:46:40.000000000
361,4Wozw7Zh,2017-08-03 14:20:00.000000000,2017-08-03 14:20:00.000000000
362,GIoSZf5k,2017-08-03 14:20:00.000000000,2017-08-03 14:20:00.000000000
363,9r2yzwRq,2017-08-01 15:06:40.000000000,2017-08-01 15:06:40.000000000
364,e4UoYNOg,2017-08-29 04:13:20.000000000,2017-08-29 04:13:20.000000000
365,sn4zdyQb,2017-08-21 21:13:20.000000000,2017-08-21 21:13:20.000000000
366,ppPlxT3Q,2017-08-17 00:33:20.000000000,2017-08-17 00:33:20.000000000
367,D0idNTxu,2017-08-13 16:00:00.000000000,2017-08-13 16:00:00.000000000
368,yTbYtCF6,2017-08-12 09:26:40.000000000,2017-08-12 09:26:40.000000000
369,AEIBxJhK,2017-08-11 00:06:40.000000000,2017-08-11 00:06:40.000000000
370,mwcADhNn,2017-08-10 18:33:20.000000000,2017-08-10 18:33:20.000000000
371,ygHSZzNE,2017-08-10 18:33:20.000000000,2017-08-10 18:33:20.000000000
372,9MESu3hH,2017-08-10 15:46:40.000000000,2017-08-10 15:46:40.000000000
373,tBXOrjlO,2017-08-09 23:06:40.000000000,2017-08-10 01:53:20.000000000
374,J5DYrnEf,2017-08-09 23:06:40.000000000,2017-08-09 23:06:40.000000000
375,o5ZRUXrY,2017-08-09 23:06:40.000000000,2017-08-09 23:06:40.000000000
376,e5CGewyU,2017-08-09 09:13:20.000000000,2017-08-09 09:13:20.000000000
377,fV2cuf3p,2017-08-09 09:13:20.000000000,2017-08-09 09:13:20.000000000
378,baOLL2ej,2017-08-08 22:06:40.000000000,2017-08-08 22:06:40.000000000
379,tHHd8ejz,2017-08-08 22:06:40.000000000,2017-08-08 22:06:40.000000000
380,E9Es660b,2017-08-07 23:53:20.000000000,2017-08-07 23:53:20.000000000
381,0Hl7FLEs,2017-08-07 21:06:40.000000000,2017-08-07 21:06:40.000000000
382,6pOeX4hN,2017-08-07 21:06:40.000000000,2017-08-07 21:06:40.000000000
383,zALflmF8,2017-08-07 15:33:20.000000000,2017-08-07 15:33:20.000000000
384,F8euV2Zp,2017-08-07 15:33:20.000000000,2017-08-07 15:33:20.000000000
385,VC0euQZC,2017-08-06 20:06:40.000000000,2017-08-06 20:06:40.000000000
386,F0rtsvLh,2017-08-06 20:06:40.000000000,2017-08-06 20:06:40.000000000
387,vI6soB0y,2017-08-27 05:00:00.000000000,2017-08-27 05:00:00.000000000
388,RHqtUgcA,2017-08-26 15:06:40.000000000,2017-08-26 15:06:40.000000000
389,pCdIqYQn,2017-08-26 15:06:40.000000000,2017-08-26 15:06:40.000000000
390,7DyaFpEQ,2017-08-26 15:06:40.000000000,2017-08-26 15:06:40.000000000
391,gDy9stbN,2017-08-26 15:06:40.000000000,2017-08-26 15:06:40.000000000
392,4C9wlcMh,2017-08-22 00:00:00.000000000,2017-08-22 00:00:00.000000000
393,J2JnXESd,2017-08-22 00:00:00.000000000,2017-08-22 00:00:00.000000000
394,fYXWmMQo,2017-08-22 00:00:00.000000000,2017-08-22 00:00:00.000000000
395,0izXEQL0,2017-08-20 20:13:20.000000000,2017-08-20 20:13:20.000000000
396,C7ZN9Vt6,2017-08-18 21:00:00.000000000,2017-08-18 21:00:00.000000000
397,nXAMBzZC,2017-08-30 19:06:40.000000000,2017-08-30 19:06:40.000000000
398,PDmTWzdY,2017-08-27 18:53:20.000000000,2017-08-27 18:53:20.000000000
399,l33LvAGO,2017-08-26 23:26:40.000000000,2017-08-26 23:26:40.000000000
400,VVMmBXVj,2017-08-26 20:40:00.000000000,2017-08-26 23:26:40.000000000
401,J7LsFrHs,2017-08-26 20:40:00.000000000,2017-08-26 20:40:00.000000000
402,nrOeTNGE,2017-08-23 14:53:20.000000000,2017-08-23 14:53:20.000000000
403,o8It5NwS,2017-08-21 18:26:40.000000000,2017-08-21 18:26:40.000000000
404,KYR2S7f1,2017-08-21 15:40:00.000000000,2017-08-21 18:26:40.000000000
405,lUfS2I5H,2017-08-21 15:40:00.000000000,2017-08-21 15:40:00.000000000
406,9GK7Wbwa,2017-08-22 02:46:40.000000000,2017-08-22 02:46:40.000000000
407,RQKVDRu3,2017-08-20 20:13:20.000000000,2017-08-20 20:13:20.000000000
408,gzD3S9qf,2017-08-20 17:26:40.000000000,2017-08-20 17:26:40.000000000
409,aqIy0Ek9,2017-08-20 14:40:00.000000000,2017-08-20 17:26:40.000000000
410,F9LhXEvk,2017-08-20 00:46:40.000000000,2017-08-20 00:46:40.000000000
411,scqVJjj2,2017-08-19 22:00:00.000000000,2017-08-19 22:00:00.000000000
412,BoBZJpRS,2017-08-16 13:26:40.000000000,2017-08-16 16:13:20.000000000
413,5VAOl0rA,2017-08-16 13:26:40.000000000,2017-08-16 13:26:40.000000000
414,TMNMnaD7,2017-08-16 13:26:40.000000000,2017-08-16 13:26:40.000000000
415,ERl5w1Lb,2017-08-16 13:26:40.000000000,2017-08-16 13:26:40.000000000
416,XLvG0Fxw,2017-08-11 19:33:20.000000000,2017-08-11 19:33:20.000000000
417,kI6eU49k,2017-08-11 19:33:20.000000000,2017-08-11 19:33:20.000000000
418,wbR4KA2i,2017-08-11 19:33:20.000000000,2017-08-11 19:33:20.000000000
419,eTcONlGD,2017-08-02 18:53:20.000000000,2017-08-02 18:53:20.000000000
420,AFrSI2mE,2017-08-31 11:46:40.000000000,2017-08-31 11:46:40.000000000
421,Of7utwYA,2017-08-31 09:00:00.000000000,2017-08-31 11:46:40.000000000
422,MbJQrZqR,2017-08-31 09:00:00.000000000,2017-08-31 09:00:00.000000000
423,57CfXLeQ,2017-08-31 09:00:00.000000000,2017-08-31 09:00:00.000000000
424,6jtIjE2R,2017-08-31 09:00:00.000000000,2017-08-31 09:00:00.000000000
425,jsfpSHaf,2017-08-29 09:46:40.000000000,2017-08-29 09:46:40.000000000
426,CPDDgugd,2017-08-29 09:46:40.000000000,2017-08-29 09:46:40.000000000
427,RXnpG2TZ,2017-08-29 04:13:20.000000000,2017-08-29 04:13:20.000000000
428,FgNBqN3z,2017-08-29 04:13:20.000000000,2017-08-29 04:13:20.000000000
429,ploTbJ6s,2017-08-20 14:40:00.000000000,2017-08-20 14:40:00.000000000
430,hbxnJvqu,2017-08-20 14:40:00.000000000,2017-08-20 14:40:00.000000000
431,eZH6krXF,2017-08-09 12:00:00.000000000,2017-08-09 12:00:00.000000000
432,qKXrw2ki,2017-08-09 12:00:00.000000000,2017-08-09 12:00:00.000000000
433,FhfFRSoX,2017-08-09 09:13:20.000000000,2017-08-09 12:00:00.000000000
434,EHmTVpmX,2017-08-09 09:13:20.000000000,2017-08-09 09:13:20.000000000
435,XUuJhAEP,2017-08-04 04:13:20.000000000,2017-08-04 04:13:20.000000000
436,1CEn79ih,2017-08-04 04:13:20.000000000,2017-08-04 04:13:20.000000000
437,EHODQ73d,2017-08-04 04:13:20.000000000,2017-08-04 04:13:20.000000000
438,Wt4pO0yV,2017-08-04 04:13:20.000000000,2017-08-04 04:13:20.000000000
439,37DIkyQP,2017-08-04 04:13:20.000000000,2017-08-04 04:13:20.000000000
440,BThm18qK,2017-08-04 04:13:20.000000000,2017-08-04 04:13:20.000000000
441,IgqWb3wU,2017-08-04 04:13:20.000000000,2017-08-04 04:13:20.000000000
442,TAdphcbm,2017-08-04 01:26:40.000000000,2017-08-04 01:26:40.000000000
443,63lPam9c,2017-08-04 01:26:40.000000000,2017-08-04 01:26:40.000000000
444,I400IkFs,2017-08-04 01:26:40.000000000,2017-08-04 01:26:40.000000000
445,Q9Bk2G35,2017-08-04 01:26:40.000000000,2017-08-04 01:26:40.000000000
446,irRJlNd6,2017-08-02 10:33:20.000000000,2017-08-02 10:33:20.000000000
447,bubeMcp6,2017-08-02 10:33:20.000000000,2017-08-02 10:33:20.000000000
448,pxoOFfHH,2017-08-02 10:33:20.000000000,2017-08-02 10:33:20.000000000
449,Av8udV1F,2017-08-02 10:33:20.000000000,2017-08-02 10:33:20.000000000
450,RIrGfA5F,2017-08-02 07:46:40.000000000,2017-08-02 10:33:20.000000000
451,GlTzWj5E,2017-08-02 07:46:40.000000000,2017-08-02 07:46:40.000000000
452,lFN4Gvv1,2017-08-02 05:00:00.000000000,2017-08-02 05:00:00.000000000
453,cJRIpA0K,2017-08-29 15:20:00.000000000,2017-08-29 15:20:00.000000000
454,4u0MUqHf,2017-08-29 15:20:00.000000000,2017-08-29 15:20:00.000000000
455,68pMrUFp,2017-08-29 15:20:00.000000000,2017-08-29 15:20:00.000000000
456,hz2R5AX6,2017-08-29 15:20:00.000000000,2017-08-29 15:20:00.000000000
457,ZbjPJQvo,2017-08-25 14:06:40.000000000,2017-08-25 14:06:40.000000000
458,rbcpm9pr,2017-08-25 14:06:40.000000000,2017-08-25 14:06:40.000000000
459,3fubUQ1L,2017-08-21 15:40:00.000000000,2017-08-21 15:40:00.000000000
460,QYc8zif6,2017-08-18 18:13:20.000000000,2017-08-18 18:13:20.000000000
461,afXDSWwS,2017-08-18 18:13:20.000000000,2017-08-18 18:13:20.000000000
462,kzO8xpo0,2017-08-18 18:13:20.000000000,2017-08-18 18:13:20.000000000
463,lfKoLKHr,2017-08-18 18:13:20.000000000,2017-08-18 18:13:20.000000000
464,DcNnJYPu,2017-08-18 18:13:20.000000000,2017-08-18 18:13:20.000000000
465,4ohxsOYi,2017-08-18 18:13:20.000000000,2017-08-18 18:13:20.000000000
466,nBIWZ8Fi,2017-08-17 17:13:20.000000000,2017-08-17 17:13:20.000000000
467,IIlpa2I0,2017-08-17 17:13:20.000000000,2017-08-17 17:13:20.000000000
468,Fl7n8wyn,2017-08-17 17:13:20.000000000,2017-08-17 17:13:20.000000000
469,kATFCmb6,2017-08-17 17:13:20.000000000,2017-08-17 17:13:20.000000000
470,8BHaVwSf,2017-08-17 17:13:20.000000000,2017-08-17 17:13:20.000000000
471,JHs2yQVf,2017-08-17 17:13:20.000000000,2017-08-17 17:13:20.000000000
472,WOwzREnN,2017-08-17 17:13:20.000000000,2017-08-17 17:13:20.000000000
473,vCxVnALT,2017-08-16 16:13:20.000000000,2017-08-16 16:13:20.000000000
474,BAKj62Jt,2017-08-16 16:13:20.000000000,2017-08-16 16:13:20.000000000
475,IhPROx4l,2017-08-16 16:13:20.000000000,2017-08-16 16:13:20.000000000
476,FEAnKMLP,2017-08-16 16:13:20.000000000,2017-08-16 16:13:20.000000000
477,wwF013vq,2017-08-16 16:13:20.000000000,2017-08-16 16:13:20.000000000
478,UVCNEXse,2017-08-16 16:13:20.000000000,2017-08-16 16:13:20.000000000
479,YeWcT5XP,2017-08-16 16:13:20.000000000,2017-08-16 16:13:20.000000000
480,mOQE6k1N,2017-08-16 13:26:40.000000000,2017-08-16 13:26:40.000000000
481,nIQ2d4S6,2017-08-15 18:00:00.000000000,2017-08-15 18:00:00.000000000
482,PRsV872Z,2017-08-15 15:13:20.000000000,2017-08-15 18:00:00.000000000
483,TQOTfC0X,2017-08-15 15:13:20.000000000,2017-08-15 15:13:20.000000000
484,XA0DImut,2017-08-15 15:13:20.000000000,2017-08-15 15:13:20.000000000
485,SBB7hpZn,2017-08-15 15:13:20.000000000,2017-08-15 15:13:20.000000000
486,9LBbJAy5,2017-08-15 15:13:20.000000000,2017-08-15 15:13:20.000000000
487,jkBe42CV,2017-08-15 15:13:20.000000000,2017-08-15 15:13:20.000000000
488,Z9FnkzxR,2017-08-15 15:13:20.000000000,2017-08-15 15:13:20.000000000
489,rt1IFgnN,2017-08-15 15:13:20.000000000,2017-08-15 15:13:20.000000000
490,m6bOuo2a,2017-08-14 17:00:00.000000000,2017-08-14 17:00:00.000000000
491,d79KE45O,2017-08-14 17:00:00.000000000,2017-08-14 17:00:00.000000000
492,VzLpYJ1R,2017-08-14 17:00:00.000000000,2017-08-14 17:00:00.000000000
493,wLCl9YNn,2017-08-14 17:00:00.000000000,2017-08-14 17:00:00.000000000
494,RSsb4wYF,2017-08-14 17:00:00.000000000,2017-08-14 17:00:00.000000000
495,lm8AKQIn,2017-08-14 17:00:00.000000000,2017-08-14 17:00:00.000000000
496,uiJ5thnm,2017-08-14 17:00:00.000000000,2017-08-14 17:00:00.000000000
497,GHlw6n8z,2017-08-31 20:06:40.000000000,2017-08-31 22:53:20.000000000
498,yLhzi5Dd,2017-08-23 06:33:20.000000000,2017-08-23 06:33:20.000000000
499,brPQOL4Y,2017-08-22 00:00:00.000000000,2017-08-22 00:00:00.000000000
500,gH21a6oq,2017-08-14 22:33:20.000000000,2017-08-14 22:33:20.000000000
501,giix8ieL,2017-08-11 22:20:00.000000000,2017-08-11 22:20:00.000000000
502,Un8lFrlI,2017-08-11 05:40:00.000000000,2017-08-11 05:40:00.000000000
503,xNeUwMhV,2017-08-10 21:20:00.000000000,2017-08-10 21:20:00.000000000
504,ckyHRYkd,2017-08-09 23:06:40.000000000,2017-08-09 23:06:40.000000000
505,qRI4whmd,2017-08-09 23:06:40.000000000,2017-08-09 23:06:40.000000000
506,fE1B5wMl,2017-08-09 17:33:20.000000000,2017-08-09 17:33:20.000000000
507,pbX2HMso,2017-08-09 03:40:00.000000000,2017-08-09 03:40:00.000000000
508,TVcCQzD5,2017-08-09 00:53:20.000000000,2017-08-09 00:53:20.000000000
509,KYsVM4yI,2017-08-08 22:06:40.000000000,2017-08-08 22:06:40.000000000
510,e4kFuJQ9,2017-08-07 18:20:00.000000000,2017-08-07 18:20:00.000000000
511,5FPLsNja,2017-08-07 04:26:40.000000000,2017-08-07 04:26:40.000000000
512,uBwEbVAF,2017-08-06 17:20:00.000000000,2017-08-06 17:20:00.000000000
513,7sZ6ADlB,2017-08-06 06:13:20.000000000,2017-08-06 06:13:20.000000000
514,1iCdDMNl,2017-08-05 19:06:40.000000000,2017-08-05 19:06:40.000000000
515,8lPSOnVV,2017-08-05 08:00:00.000000000,2017-08-05 08:00:00.000000000
516,YQvHXNdq,2017-08-04 18:06:40.000000000,2017-08-04 18:06:40.000000000
517,BHUzGb7V,2017-08-04 04:13:20.000000000,2017-08-04 04:13:20.000000000
518,W3fUpxff,2017-08-01 06:46:40.000000000,2017-08-01 06:46:40.000000000
519,eCQSU6WF,2017-07-31 19:40:00.000000000,2017-07-31 19:40:00.000000000
520,sOofcpg2,2017-07-31 19:40:00.000000000,2017-07-31 19:40:00.000000000
521,stoudusq,2017-07-27 01:46:40.000000000,2017-07-27 01:46:40.000000000
522,Q8AA3Qby,2017-07-27 01:46:40.000000000,2017-07-27 01:46:40.000000000
523,R9lE5mr6,2017-07-27 01:46:40.000000000,2017-07-27 01:46:40.000000000
524,KKoEd9W4,2017-07-27 01:46:40.000000000,2017-07-27 01:46:40.000000000
525,AFBQ040C,2017-07-27 01:46:40.000000000,2017-07-27 01:46:40.000000000
526,jRosMYvP,2017-08-30 19:06:40.000000000,2017-08-30 21:53:20.000000000
527,47I7Smmy,2017-08-30 19:06:40.000000000,2017-08-30 19:06:40.000000000
528,mjeeolDf,2017-08-28 19:53:20.000000000,2017-08-28 19:53:20.000000000
529,bn6tE2Gy,2017-08-28 14:20:00.000000000,2017-08-28 14:20:00.000000000
530,SQz0aocr,2017-08-28 03:13:20.000000000,2017-08-28 03:13:20.000000000
531,9bpYNzjf,2017-08-28 00:26:40.000000000,2017-08-28 00:26:40.000000000
532,faXIXTIb,2017-08-28 00:26:40.000000000,2017-08-28 00:26:40.000000000
533,BvcCXIJt,2017-08-27 21:40:00.000000000,2017-08-27 21:40:00.000000000
534,FH8TvLSY,2017-08-27 18:53:20.000000000,2017-08-27 21:40:00.000000000
535,99ONvKAR,2017-08-27 13:20:00.000000000,2017-08-27 13:20:00.000000000
536,ukTTpK9V,2017-08-27 13:20:00.000000000,2017-08-27 13:20:00.000000000
537,XwMJo8Hb,2017-08-23 23:13:20.000000000,2017-08-23 23:13:20.000000000
538,Wxgi9dv0,2017-08-23 23:13:20.000000000,2017-08-23 23:13:20.000000000
539,zijw7opz,2017-08-23 23:13:20.000000000,2017-08-23 23:13:20.000000000
540,5XspUzEQ,2017-08-23 23:13:20.000000000,2017-08-23 23:13:20.000000000
541,mF8Y8wMD,2017-08-22 22:13:20.000000000,2017-08-22 22:13:20.000000000
542,0iDlMyOe,2017-08-22 22:13:20.000000000,2017-08-22 22:13:20.000000000
543,S6w3WP4J,2017-08-21 01:46:40.000000000,2017-08-21 01:46:40.000000000
544,dMKJGAdC,2017-08-20 20:13:20.000000000,2017-08-20 20:13:20.000000000
545,XRepUkbo,2017-08-20 17:26:40.000000000,2017-08-20 20:13:20.000000000
546,8qrohlbN,2017-08-20 17:26:40.000000000,2017-08-20 17:26:40.000000000
547,YjfJDGGF,2017-08-18 01:33:20.000000000,2017-08-18 01:33:20.000000000
548,z3qhi0Bd,2017-08-15 23:33:20.000000000,2017-08-15 23:33:20.000000000
549,mN4q9WaV,2017-08-15 23:33:20.000000000,2017-08-15 23:33:20.000000000
550,o2qYkjN6,2017-08-15 20:46:40.000000000,2017-08-15 23:33:20.000000000
551,KCGLwr8V,2017-08-15 20:46:40.000000000,2017-08-15 20:46:40.000000000
552,x1WIDEZK,2017-08-15 01:20:00.000000000,2017-08-15 01:20:00.000000000
553,snYK1vb6,2017-08-15 01:20:00.000000000,2017-08-15 01:20:00.000000000
554,tCGqQulN,2017-08-11 00:06:40.000000000,2017-08-11 00:06:40.000000000
555,d8WlBOrX,2017-08-10 01:53:20.000000000,2017-08-10 01:53:20.000000000
556,pWKk30rV,2017-08-09 23:06:40.000000000,2017-08-09 23:06:40.000000000
557,wQrRnpIt,2017-08-09 23:06:40.000000000,2017-08-09 23:06:40.000000000
558,qFF2fQKT,2017-08-09 20:20:00.000000000,2017-08-09 23:06:40.000000000
559,3hcX07ip,2017-08-08 02:40:00.000000000,2017-08-08 02:40:00.000000000
560,bg6UbBVr,2017-08-07 23:53:20.000000000,2017-08-08 02:40:00.000000000
561,qful43xo,2017-08-07 23:53:20.000000000,2017-08-07 23:53:20.000000000
562,tSsmRu5M,2017-08-07 04:26:40.000000000,2017-08-07 04:26:40.000000000
563,FdDUEr14,2017-08-07 04:26:40.000000000,2017-08-07 04:26:40.000000000
564,KNp9mDXB,2017-08-04 01:26:40.000000000,2017-08-04 01:26:40.000000000
565,SdKFE3PV,2017-08-04 01:26:40.000000000,2017-08-04 01:26:40.000000000
566,6eguvCWU,2017-08-03 22:40:00.000000000,2017-08-04 01:26:40.000000000
567,BLTfqEmu,2017-08-03 22:40:00.000000000,2017-08-03 22:40:00.000000000
568,x0M9UzvX,2017-08-03 22:40:00.000000000,2017-08-03 22:40:00.000000000
569,HDH18gtj,2017-09-01 15:33:20.000000000,2017-09-01 15:33:20.000000000
570,lHNSzBps,2017-09-01 12:46:40.000000000,2017-09-01 12:46:40.000000000
571,PyEpiSJp,2017-09-01 01:40:00.000000000,2017-09-01 01:40:00.000000000
572,yyxv1Rvw,2017-09-01 01:40:00.000000000,2017-09-01 01:40:00.000000000
573,15LAUrJ2,2017-09-01 01:40:00.000000000,2017-09-01 01:40:00.000000000
574,A7XDlKwD,2017-09-01 01:40:00.000000000,2017-09-01 01:40:00.000000000
575,ihRvX5OV,2017-08-31 20:06:40.000000000,2017-08-31 20:06:40.000000000
576,ZYvbvpag,2017-08-31 20:06:40.000000000,2017-08-31 20:06:40.000000000
577,BnUS7DQe,2017-08-31 20:06:40.000000000,2017-08-31 20:06:40.000000000
578,W8zaOGXs,2017-08-31 20:06:40.000000000,2017-08-31 20:06:40.000000000
579,TpxYFubZ,2017-08-31 20:06:40.000000000,2017-08-31 20:06:40.000000000
580,N7FMrhyD,2017-08-31 17:20:00.000000000,2017-08-31 20:06:40.000000000
581,leveeyFX,2017-08-31 17:20:00.000000000,2017-08-31 17:20:00.000000000
582,cRu3Kf1o,2017-08-31 17:20:00.000000000,2017-08-31 17:20:00.000000000
583,gShSMXDR,2017-08-31 17:20:00.000000000,2017-08-31 17:20:00.000000000
584,NYlPGBFO,2017-08-31 17:20:00.000000000,2017-08-31 17:20:00.000000000
585,brC35BxF,2017-08-31 17:20:00.000000000,2017-08-31 17:20:00.000000000
586,fwGfUhX6,2017-08-31 17:20:00.000000000,2017-08-31 17:20:00.000000000
587,h0irlyP1,2017-08-31 17:20:00.000000000,2017-08-31 17:20:00.000000000
588,eliy5ecl,2017-08-31 17:20:00.000000000,2017-08-31 17:20:00.000000000
589,3sNZxnJZ,2017-08-30 19:06:40.000000000,2017-08-30 19:06:40.000000000
590,fFfNpkab,2017-08-30 16:20:00.000000000,2017-08-30 16:20:00.000000000
591,k8bpLGVX,2017-08-30 16:20:00.000000000,2017-08-30 16:20:00.000000000
592,inhWg7LE,2017-08-30 16:20:00.000000000,2017-08-30 16:20:00.000000000
593,s8b6pWX3,2017-08-30 16:20:00.000000000,2017-08-30 16:20:00.000000000
594,FGUuHBIN,2017-08-30 16:20:00.000000000,2017-08-30 16:20:00.000000000
595,FfPQwkyj,2017-09-01 15:33:20.000000000,2017-09-01 15:33:20.000000000
596,jTvyCsWT,2017-09-01 15:33:20.000000000,2017-09-01 15:33:20.000000000
597,qn5XNlhr,2017-09-01 15:33:20.000000000,2017-09-01 15:33:20.000000000
598,eJgE3AVx,2017-09-01 15:33:20.000000000,2017-09-01 15:33:20.000000000
599,YNQ5pxFn,2017-09-01 15:33:20.000000000,2017-09-01 15:33:20.000000000
600,WQTHwpKc,2017-09-01 12:46:40.000000000,2017-09-01 15:33:20.000000000
601,ndZRhK6w,2017-09-01 10:00:00.000000000,2017-09-01 10:00:00.000000000
602,RkhniADk,2017-09-01 10:00:00.000000000,2017-09-01 10:00:00.000000000
603,y9jJdqti,2017-09-01 10:00:00.000000000,2017-09-01 10:00:00.000000000
604,yC4TNsVZ,2017-09-01 15:33:20.000000000,2017-09-01 15:33:20.000000000
605,sfAQRL4r,2017-08-27 18:53:20.000000000,2017-08-27 18:53:20.000000000
606,73yrL8pJ,2017-08-27 18:53:20.000000000,2017-08-27 18:53:20.000000000
607,TWpQfwRs,2017-08-27 18:53:20.000000000,2017-08-27 18:53:20.000000000
608,33CuQ7Wv,2017-08-24 18:40:00.000000000,2017-08-24 18:40:00.000000000
609,H8ZbC9Nb,2017-08-11 22:20:00.000000000,2017-08-11 22:20:00.000000000
610,c97bIIYV,2017-08-11 22:20:00.000000000,2017-08-11 22:20:00.000000000
611,nQNTkDIK,2017-08-11 22:20:00.000000000,2017-08-11 22:20:00.000000000
612,YcFsnSyR,2017-08-10 18:33:20.000000000,2017-08-10 21:20:00.000000000
613,3zUeArOl,2017-08-10 18:33:20.000000000,2017-08-10 18:33:20.000000000
614,YDr0Gbb8,2017-08-10 15:46:40.000000000,2017-08-10 15:46:40.000000000
615,bkePgHvV,2017-08-10 15:46:40.000000000,2017-08-10 15:46:40.000000000
616,1Rb8zwjl,2017-08-10 15:46:40.000000000,2017-08-10 15:46:40.000000000
617,zJiScU54,2017-07-28 22:13:20.000000000,2017-07-28 22:13:20.000000000
